varjo_timestamp,varjo_timestamp_unix,system_timestamp_utc,sytem_timestamp_local
1000006645716085100,1771756631958296500,2026-02-22_10:37:11.958,2026-02-22_19:37:11.958
1000006645816193400,1771756632058404800,2026-02-22_10:37:12.058,2026-02-22_19:37:12.058
1000006645916297000,1771756632158508400,2026-02-22_10:37:12.158,2026-02-22_19:37:12.158
1000006646016433000,1771756632258644400,2026-02-22_10:37:12.258,2026-02-22_19:37:12.258
1000006646116527300,1771756632358738700,2026-02-22_10:37:12.358,2026-02-22_19:37:12.358
1000006646216629000,1771756632458840400,2026-02-22_10:37:12.458,2026-02-22_19:37:12.458
1000006646316733800,1771756632558945200,2026-02-22_10:37:12.558,2026-02-22_19:37:12.558
1000006646416846800,1771756632659058200,2026-02-22_10:37:12.659,2026-02-22_19:37:12.659
1000006646516951100,1771756632759162500,2026-02-22_10:37:12.759,2026-02-22_19:37:12.759
1000006646617058800,1771756632859270200,2026-02-22_10:37:12.859,2026-02-22_19:37:12.859
1000006646717173700,1771756632959385100,2026-02-22_10:37:12.959,2026-02-22_19:37:12.959
1000006646817273500,1771756633059484900,2026-02-22_10:37:13.059,2026-02-22_19:37:13.059
1000006646917375700,1771756633159587100,2026-02-22_10:37:13.159,2026-02-22_19:37:13.159
1000006647017475600,1771756633259687000,2026-02-22_10:37:13.259,2026-02-22_19:37:13.259
1000006647117623000,1771756633359834400,2026-02-22_10:37:13.359,2026-02-22_19:37:13.359
1000006647217741300,1771756633459952700,2026-02-22_10:37:13.459,2026-02-22_19:37:13.459
1000006647317869800,1771756633560081200,2026-02-22_10:37:13.560,2026-02-22_19:37:13.560
1000006647418009300,1771756633660220700,2026-02-22_10:37:13.660,2026-02-22_19:37:13.660
1000006647518120900,1771756633760332300,2026-02-22_10:37:13.760,2026-02-22_19:37:13.760
1000006647618828000,1771756633861039400,2026-02-22_10:37:13.861,2026-02-22_19:37:13.861
1000006647719347500,1771756633961558900,2026-02-22_10:37:13.961,2026-02-22_19:37:13.961
1000006647819465000,1771756634061676400,2026-02-22_10:37:14.061,2026-02-22_19:37:14.061
1000006647919630900,1771756634161842300,2026-02-22_10:37:14.161,2026-02-22_19:37:14.161
1000006648020175000,1771756634262386400,2026-02-22_10:37:14.262,2026-02-22_19:37:14.262
1000006648120265400,1771756634362476800,2026-02-22_10:37:14.362,2026-02-22_19:37:14.362
1000006648220418400,1771756634462629800,2026-02-22_10:37:14.462,2026-02-22_19:37:14.462
1000006648320511200,1771756634562722600,2026-02-22_10:37:14.562,2026-02-22_19:37:14.562
1000006648420627200,1771756634662838600,2026-02-22_10:37:14.662,2026-02-22_19:37:14.662
1000006648520706000,1771756634762917400,2026-02-22_10:37:14.762,2026-02-22_19:37:14.762
1000006648620815200,1771756634863026600,2026-02-22_10:37:14.863,2026-02-22_19:37:14.863
1000006648720906500,1771756634963117900,2026-02-22_10:37:14.963,2026-02-22_19:37:14.963
1000006648821035400,1771756635063246800,2026-02-22_10:37:15.063,2026-02-22_19:37:15.063
1000006648921177600,1771756635163389000,2026-02-22_10:37:15.163,2026-02-22_19:37:15.163
1000006649021241500,1771756635263452900,2026-02-22_10:37:15.263,2026-02-22_19:37:15.263
1000006649121369200,1771756635363580600,2026-02-22_10:37:15.363,2026-02-22_19:37:15.363
1000006649221483400,1771756635463694800,2026-02-22_10:37:15.463,2026-02-22_19:37:15.463
1000006649321605500,1771756635563816900,2026-02-22_10:37:15.563,2026-02-22_19:37:15.563
1000006649421702700,1771756635663914100,2026-02-22_10:37:15.663,2026-02-22_19:37:15.663
1000006649521827300,1771756635764038700,2026-02-22_10:37:15.764,2026-02-22_19:37:15.764
1000006649621918200,1771756635864129600,2026-02-22_10:37:15.864,2026-02-22_19:37:15.864
1000006649722058200,1771756635964269600,2026-02-22_10:37:15.964,2026-02-22_19:37:15.964
1000006649822152500,1771756636064363900,2026-02-22_10:37:16.064,2026-02-22_19:37:16.064
1000006649922262800,1771756636164474200,2026-02-22_10:37:16.164,2026-02-22_19:37:16.164
1000006650022389700,1771756636264601100,2026-02-22_10:37:16.264,2026-02-22_19:37:16.264
1000006650122469200,1771756636364680600,2026-02-22_10:37:16.364,2026-02-22_19:37:16.364
1000006650222608300,1771756636464819700,2026-02-22_10:37:16.464,2026-02-22_19:37:16.464
1000006650322676900,1771756636564888300,2026-02-22_10:37:16.564,2026-02-22_19:37:16.564
1000006650422793700,1771756636665005100,2026-02-22_10:37:16.665,2026-02-22_19:37:16.665
1000006650522924100,1771756636765135500,2026-02-22_10:37:16.765,2026-02-22_19:37:16.765
1000006650623019100,1771756636865230500,2026-02-22_10:37:16.865,2026-02-22_19:37:16.865
1000006650723131200,1771756636965342600,2026-02-22_10:37:16.965,2026-02-22_19:37:16.965
1000006650823236800,1771756637065448200,2026-02-22_10:37:17.065,2026-02-22_19:37:17.065
1000006650923353300,1771756637165564700,2026-02-22_10:37:17.165,2026-02-22_19:37:17.165
1000006651023439500,1771756637265650900,2026-02-22_10:37:17.265,2026-02-22_19:37:17.265
1000006651123540900,1771756637365752300,2026-02-22_10:37:17.365,2026-02-22_19:37:17.365
1000006651223646800,1771756637465858200,2026-02-22_10:37:17.465,2026-02-22_19:37:17.465
1000006651323763200,1771756637565974600,2026-02-22_10:37:17.565,2026-02-22_19:37:17.565
1000006651423879700,1771756637666091100,2026-02-22_10:37:17.666,2026-02-22_19:37:17.666
1000006651523988900,1771756637766200300,2026-02-22_10:37:17.766,2026-02-22_19:37:17.766
1000006651624085100,1771756637866296500,2026-02-22_10:37:17.866,2026-02-22_19:37:17.866
1000006651724199200,1771756637966410600,2026-02-22_10:37:17.966,2026-02-22_19:37:17.966
1000006651824315900,1771756638066527300,2026-02-22_10:37:18.066,2026-02-22_19:37:18.066
1000006651924429100,1771756638166640500,2026-02-22_10:37:18.166,2026-02-22_19:37:18.166
1000006652024545000,1771756638266756400,2026-02-22_10:37:18.266,2026-02-22_19:37:18.266
1000006652124646200,1771756638366857600,2026-02-22_10:37:18.366,2026-02-22_19:37:18.366
1000006652224764200,1771756638466975600,2026-02-22_10:37:18.466,2026-02-22_19:37:18.466
1000006652324881600,1771756638567093000,2026-02-22_10:37:18.567,2026-02-22_19:37:18.567
1000006652424980200,1771756638667191600,2026-02-22_10:37:18.667,2026-02-22_19:37:18.667
1000006652525197800,1771756638767409200,2026-02-22_10:37:18.767,2026-02-22_19:37:18.767
1000006652625724200,1771756638867935600,2026-02-22_10:37:18.867,2026-02-22_19:37:18.867
1000006652725830300,1771756638968041700,2026-02-22_10:37:18.968,2026-02-22_19:37:18.968
1000006652825951300,1771756639068162700,2026-02-22_10:37:19.068,2026-02-22_19:37:19.068
1000006652926052500,1771756639168263900,2026-02-22_10:37:19.168,2026-02-22_19:37:19.168
1000006653026159500,1771756639268370900,2026-02-22_10:37:19.268,2026-02-22_19:37:19.268
1000006653126266400,1771756639368477800,2026-02-22_10:37:19.368,2026-02-22_19:37:19.368
1000006653226366600,1771756639468578000,2026-02-22_10:37:19.468,2026-02-22_19:37:19.468
1000006653326484300,1771756639568695700,2026-02-22_10:37:19.568,2026-02-22_19:37:19.568
1000006653426598100,1771756639668809500,2026-02-22_10:37:19.668,2026-02-22_19:37:19.668
1000006653526708700,1771756639768920100,2026-02-22_10:37:19.768,2026-02-22_19:37:19.768
1000006653626827100,1771756639869038500,2026-02-22_10:37:19.869,2026-02-22_19:37:19.869
1000006653726929700,1771756639969141100,2026-02-22_10:37:19.969,2026-02-22_19:37:19.969
1000006653827038200,1771756640069249600,2026-02-22_10:37:20.069,2026-02-22_19:37:20.069
1000006653927131000,1771756640169342400,2026-02-22_10:37:20.169,2026-02-22_19:37:20.169
1000006654027237300,1771756640269448700,2026-02-22_10:37:20.269,2026-02-22_19:37:20.269
1000006654127370400,1771756640369581800,2026-02-22_10:37:20.369,2026-02-22_19:37:20.369
1000006654227488000,1771756640469699400,2026-02-22_10:37:20.469,2026-02-22_19:37:20.469
1000006654327589400,1771756640569800800,2026-02-22_10:37:20.569,2026-02-22_19:37:20.569
1000006654427713100,1771756640669924500,2026-02-22_10:37:20.669,2026-02-22_19:37:20.669
1000006654527822100,1771756640770033500,2026-02-22_10:37:20.770,2026-02-22_19:37:20.770
1000006654627942000,1771756640870153400,2026-02-22_10:37:20.870,2026-02-22_19:37:20.870
1000006654728124400,1771756640970335800,2026-02-22_10:37:20.970,2026-02-22_19:37:20.970
1000006654828293500,1771756641070504900,2026-02-22_10:37:21.070,2026-02-22_19:37:21.070
1000006654928448300,1771756641170659700,2026-02-22_10:37:21.170,2026-02-22_19:37:21.170
1000006655029060100,1771756641271271500,2026-02-22_10:37:21.271,2026-02-22_19:37:21.271
1000006655129241600,1771756641371453000,2026-02-22_10:37:21.371,2026-02-22_19:37:21.371
1000006655229750800,1771756641471962200,2026-02-22_10:37:21.471,2026-02-22_19:37:21.471
1000006655329871700,1771756641572083100,2026-02-22_10:37:21.572,2026-02-22_19:37:21.572
1000006655429967500,1771756641672178900,2026-02-22_10:37:21.672,2026-02-22_19:37:21.672
1000006655530067800,1771756641772279200,2026-02-22_10:37:21.772,2026-02-22_19:37:21.772
1000006655630172900,1771756641872384300,2026-02-22_10:37:21.872,2026-02-22_19:37:21.872
1000006655730286200,1771756641972497600,2026-02-22_10:37:21.972,2026-02-22_19:37:21.972
1000006655830387900,1771756642072599300,2026-02-22_10:37:22.072,2026-02-22_19:37:22.072
1000006655930497000,1771756642172708400,2026-02-22_10:37:22.172,2026-02-22_19:37:22.172
1000006656030602300,1771756642272813700,2026-02-22_10:37:22.272,2026-02-22_19:37:22.272
1000006656130705900,1771756642372917300,2026-02-22_10:37:22.372,2026-02-22_19:37:22.372
1000006656230809600,1771756642473021000,2026-02-22_10:37:22.473,2026-02-22_19:37:22.473
1000006656330916200,1771756642573127600,2026-02-22_10:37:22.573,2026-02-22_19:37:22.573
1000006656431037800,1771756642673249200,2026-02-22_10:37:22.673,2026-02-22_19:37:22.673
1000006656531158500,1771756642773369900,2026-02-22_10:37:22.773,2026-02-22_19:37:22.773
1000006656631300800,1771756642873512200,2026-02-22_10:37:22.873,2026-02-22_19:37:22.873
1000006656731415200,1771756642973626600,2026-02-22_10:37:22.973,2026-02-22_19:37:22.973
1000006656831536400,1771756643073747800,2026-02-22_10:37:23.073,2026-02-22_19:37:23.073
1000006656931644500,1771756643173855900,2026-02-22_10:37:23.173,2026-02-22_19:37:23.173
1000006657031775400,1771756643273986800,2026-02-22_10:37:23.273,2026-02-22_19:37:23.273
1000006657131876800,1771756643374088200,2026-02-22_10:37:23.374,2026-02-22_19:37:23.374
1000006657231987100,1771756643474198500,2026-02-22_10:37:23.474,2026-02-22_19:37:23.474
1000006657332101000,1771756643574312400,2026-02-22_10:37:23.574,2026-02-22_19:37:23.574
1000006657432200100,1771756643674411500,2026-02-22_10:37:23.674,2026-02-22_19:37:23.674
1000006657532317100,1771756643774528500,2026-02-22_10:37:23.774,2026-02-22_19:37:23.774
1000006657632428000,1771756643874639400,2026-02-22_10:37:23.874,2026-02-22_19:37:23.874
1000006657732541500,1771756643974752900,2026-02-22_10:37:23.974,2026-02-22_19:37:23.974
1000006657832655100,1771756644074866500,2026-02-22_10:37:24.074,2026-02-22_19:37:24.074
1000006657932761200,1771756644174972600,2026-02-22_10:37:24.174,2026-02-22_19:37:24.174
1000006658032872600,1771756644275084000,2026-02-22_10:37:24.275,2026-02-22_19:37:24.275
1000006658132982700,1771756644375194100,2026-02-22_10:37:24.375,2026-02-22_19:37:24.375
1000006658233115600,1771756644475327000,2026-02-22_10:37:24.475,2026-02-22_19:37:24.475
1000006658333207400,1771756644575418800,2026-02-22_10:37:24.575,2026-02-22_19:37:24.575
1000006658433317800,1771756644675529200,2026-02-22_10:37:24.675,2026-02-22_19:37:24.675
1000006658533436900,1771756644775648300,2026-02-22_10:37:24.775,2026-02-22_19:37:24.775
1000006658633568600,1771756644875780000,2026-02-22_10:37:24.875,2026-02-22_19:37:24.875
1000006658733711900,1771756644975923300,2026-02-22_10:37:24.975,2026-02-22_19:37:24.975
1000006658833778900,1771756645075990300,2026-02-22_10:37:25.075,2026-02-22_19:37:25.075
1000006658933888600,1771756645176100000,2026-02-22_10:37:25.176,2026-02-22_19:37:25.176
1000006659034022500,1771756645276233900,2026-02-22_10:37:25.276,2026-02-22_19:37:25.276
1000006659134117400,1771756645376328800,2026-02-22_10:37:25.376,2026-02-22_19:37:25.376
1000006659234244900,1771756645476456300,2026-02-22_10:37:25.476,2026-02-22_19:37:25.476
1000006659334367600,1771756645576579000,2026-02-22_10:37:25.576,2026-02-22_19:37:25.576
1000006659434555800,1771756645676767200,2026-02-22_10:37:25.676,2026-02-22_19:37:25.676
1000006659535042500,1771756645777253900,2026-02-22_10:37:25.777,2026-02-22_19:37:25.777
1000006659635149000,1771756645877360400,2026-02-22_10:37:25.877,2026-02-22_19:37:25.877
1000006659735273000,1771756645977484400,2026-02-22_10:37:25.977,2026-02-22_19:37:25.977
1000006659835382400,1771756646077593800,2026-02-22_10:37:26.077,2026-02-22_19:37:26.077
1000006659935482200,1771756646177693600,2026-02-22_10:37:26.177,2026-02-22_19:37:26.177
1000006660035617200,1771756646277828600,2026-02-22_10:37:26.277,2026-02-22_19:37:26.277
1000006660135736700,1771756646377948100,2026-02-22_10:37:26.377,2026-02-22_19:37:26.377
1000006660235848400,1771756646478059800,2026-02-22_10:37:26.478,2026-02-22_19:37:26.478
1000006660335978800,1771756646578190200,2026-02-22_10:37:26.578,2026-02-22_19:37:26.578
1000006660436104900,1771756646678316300,2026-02-22_10:37:26.678,2026-02-22_19:37:26.678
1000006660536226300,1771756646778437700,2026-02-22_10:37:26.778,2026-02-22_19:37:26.778
1000006660636318100,1771756646878529500,2026-02-22_10:37:26.878,2026-02-22_19:37:26.878
1000006660736442200,1771756646978653600,2026-02-22_10:37:26.978,2026-02-22_19:37:26.978
1000006660836545500,1771756647078756900,2026-02-22_10:37:27.078,2026-02-22_19:37:27.078
1000006660936643700,1771756647178855100,2026-02-22_10:37:27.178,2026-02-22_19:37:27.178
1000006661036737000,1771756647278948400,2026-02-22_10:37:27.278,2026-02-22_19:37:27.278
1000006661136840800,1771756647379052200,2026-02-22_10:37:27.379,2026-02-22_19:37:27.379
1000006661236938700,1771756647479150100,2026-02-22_10:37:27.479,2026-02-22_19:37:27.479
1000006661337066900,1771756647579278300,2026-02-22_10:37:27.579,2026-02-22_19:37:27.579
1000006661437183600,1771756647679395000,2026-02-22_10:37:27.679,2026-02-22_19:37:27.679
1000006661537320800,1771756647779532200,2026-02-22_10:37:27.779,2026-02-22_19:37:27.779
1000006661637400300,1771756647879611700,2026-02-22_10:37:27.879,2026-02-22_19:37:27.879
1000006661737495400,1771756647979706800,2026-02-22_10:37:27.979,2026-02-22_19:37:27.979
1000006661837609100,1771756648079820500,2026-02-22_10:37:28.079,2026-02-22_19:37:28.079
1000006661937741100,1771756648179952500,2026-02-22_10:37:28.179,2026-02-22_19:37:28.179
1000006662037853500,1771756648280064900,2026-02-22_10:37:28.280,2026-02-22_19:37:28.280
1000006662137974100,1771756648380185500,2026-02-22_10:37:28.380,2026-02-22_19:37:28.380
1000006662238067600,1771756648480279000,2026-02-22_10:37:28.480,2026-02-22_19:37:28.480
1000006662338151900,1771756648580363300,2026-02-22_10:37:28.580,2026-02-22_19:37:28.580
1000006662438270500,1771756648680481900,2026-02-22_10:37:28.680,2026-02-22_19:37:28.680
1000006662538368000,1771756648780579400,2026-02-22_10:37:28.780,2026-02-22_19:37:28.780
1000006662638470300,1771756648880681700,2026-02-22_10:37:28.880,2026-02-22_19:37:28.880
1000006662738564900,1771756648980776300,2026-02-22_10:37:28.980,2026-02-22_19:37:28.980
1000006662838674300,1771756649080885700,2026-02-22_10:37:29.080,2026-02-22_19:37:29.080
1000006662938767400,1771756649180978800,2026-02-22_10:37:29.180,2026-02-22_19:37:29.180
1000006663038870500,1771756649281081900,2026-02-22_10:37:29.281,2026-02-22_19:37:29.281
1000006663139560800,1771756649381772200,2026-02-22_10:37:29.381,2026-02-22_19:37:29.381
1000006663239629800,1771756649481841200,2026-02-22_10:37:29.481,2026-02-22_19:37:29.481
1000006663339771000,1771756649581982400,2026-02-22_10:37:29.581,2026-02-22_19:37:29.581
1000006663439850400,1771756649682061800,2026-02-22_10:37:29.682,2026-02-22_19:37:29.682
1000006663539971200,1771756649782182600,2026-02-22_10:37:29.782,2026-02-22_19:37:29.782
1000006663640070100,1771756649882281500,2026-02-22_10:37:29.882,2026-02-22_19:37:29.882
1000006663740199200,1771756649982410600,2026-02-22_10:37:29.982,2026-02-22_19:37:29.982
1000006663840293100,1771756650082504500,2026-02-22_10:37:30.082,2026-02-22_19:37:30.082
1000006663940414600,1771756650182626000,2026-02-22_10:37:30.182,2026-02-22_19:37:30.182
1000006664040596600,1771756650282808000,2026-02-22_10:37:30.282,2026-02-22_19:37:30.282
1000006664140769500,1771756650382980900,2026-02-22_10:37:30.382,2026-02-22_19:37:30.382
1000006664240898800,1771756650483110200,2026-02-22_10:37:30.483,2026-02-22_19:37:30.483
1000006664341048300,1771756650583259700,2026-02-22_10:37:30.583,2026-02-22_19:37:30.583
1000006664441157300,1771756650683368700,2026-02-22_10:37:30.683,2026-02-22_19:37:30.683
1000006664541248400,1771756650783459800,2026-02-22_10:37:30.783,2026-02-22_19:37:30.783
1000006664641328000,1771756650883539400,2026-02-22_10:37:30.883,2026-02-22_19:37:30.883
1000006664741424600,1771756650983636000,2026-02-22_10:37:30.983,2026-02-22_19:37:30.983
1000006664841532100,1771756651083743500,2026-02-22_10:37:31.083,2026-02-22_19:37:31.083
1000006664941623100,1771756651183834500,2026-02-22_10:37:31.183,2026-02-22_19:37:31.183
1000006665041712600,1771756651283924000,2026-02-22_10:37:31.283,2026-02-22_19:37:31.283
1000006665141910700,1771756651384122100,2026-02-22_10:37:31.384,2026-02-22_19:37:31.384
1000006665242408400,1771756651484619800,2026-02-22_10:37:31.484,2026-02-22_19:37:31.484
1000006665342494000,1771756651584705400,2026-02-22_10:37:31.584,2026-02-22_19:37:31.584
1000006665442595700,1771756651684807100,2026-02-22_10:37:31.684,2026-02-22_19:37:31.684
1000006665542691200,1771756651784902600,2026-02-22_10:37:31.784,2026-02-22_19:37:31.784
1000006665642799400,1771756651885010800,2026-02-22_10:37:31.885,2026-02-22_19:37:31.885
1000006665742916900,1771756651985128300,2026-02-22_10:37:31.985,2026-02-22_19:37:31.985
1000006665843012100,1771756652085223500,2026-02-22_10:37:32.085,2026-02-22_19:37:32.085
1000006665943119300,1771756652185330700,2026-02-22_10:37:32.185,2026-02-22_19:37:32.185
1000006666043266500,1771756652285477900,2026-02-22_10:37:32.285,2026-02-22_19:37:32.285
1000006666143396500,1771756652385607900,2026-02-22_10:37:32.385,2026-02-22_19:37:32.385
1000006666243547400,1771756652485758800,2026-02-22_10:37:32.485,2026-02-22_19:37:32.485
1000006666343646200,1771756652585857600,2026-02-22_10:37:32.585,2026-02-22_19:37:32.585
1000006666443753100,1771756652685964500,2026-02-22_10:37:32.685,2026-02-22_19:37:32.685
1000006666543859900,1771756652786071300,2026-02-22_10:37:32.786,2026-02-22_19:37:32.786
1000006666643967700,1771756652886179100,2026-02-22_10:37:32.886,2026-02-22_19:37:32.886
1000006666744061700,1771756652986273100,2026-02-22_10:37:32.986,2026-02-22_19:37:32.986
1000006666844182100,1771756653086393500,2026-02-22_10:37:33.086,2026-02-22_19:37:33.086
1000006666944283600,1771756653186495000,2026-02-22_10:37:33.186,2026-02-22_19:37:33.186
1000006667044374000,1771756653286585400,2026-02-22_10:37:33.286,2026-02-22_19:37:33.286
1000006667144503800,1771756653386715200,2026-02-22_10:37:33.386,2026-02-22_19:37:33.386
1000006667244615600,1771756653486827000,2026-02-22_10:37:33.486,2026-02-22_19:37:33.486
1000006667344717400,1771756653586928800,2026-02-22_10:37:33.586,2026-02-22_19:37:33.586
1000006667444817800,1771756653687029200,2026-02-22_10:37:33.687,2026-02-22_19:37:33.687
1000006667544925700,1771756653787137100,2026-02-22_10:37:33.787,2026-02-22_19:37:33.787
1000006667645032700,1771756653887244100,2026-02-22_10:37:33.887,2026-02-22_19:37:33.887
1000006667745133100,1771756653987344500,2026-02-22_10:37:33.987,2026-02-22_19:37:33.987
1000006667845254100,1771756654087465500,2026-02-22_10:37:34.087,2026-02-22_19:37:34.087
1000006667945382900,1771756654187594300,2026-02-22_10:37:34.187,2026-02-22_19:37:34.187
1000006668045500700,1771756654287712100,2026-02-22_10:37:34.287,2026-02-22_19:37:34.287
1000006668145582400,1771756654387793800,2026-02-22_10:37:34.387,2026-02-22_19:37:34.387
1000006668245708800,1771756654487920200,2026-02-22_10:37:34.487,2026-02-22_19:37:34.487
1000006668345807400,1771756654588018800,2026-02-22_10:37:34.588,2026-02-22_19:37:34.588
1000006668445910400,1771756654688121800,2026-02-22_10:37:34.688,2026-02-22_19:37:34.688
1000006668546012200,1771756654788223600,2026-02-22_10:37:34.788,2026-02-22_19:37:34.788
1000006668646149800,1771756654888361200,2026-02-22_10:37:34.888,2026-02-22_19:37:34.888
1000006668746218500,1771756654988429900,2026-02-22_10:37:34.988,2026-02-22_19:37:34.988
1000006668846318100,1771756655088529500,2026-02-22_10:37:35.088,2026-02-22_19:37:35.088
1000006668946503600,1771756655188715000,2026-02-22_10:37:35.188,2026-02-22_19:37:35.188
1000006669047036800,1771756655289248200,2026-02-22_10:37:35.289,2026-02-22_19:37:35.289
1000006669147130500,1771756655389341900,2026-02-22_10:37:35.389,2026-02-22_19:37:35.389
1000006669247235200,1771756655489446600,2026-02-22_10:37:35.489,2026-02-22_19:37:35.489
1000006669347353500,1771756655589564900,2026-02-22_10:37:35.589,2026-02-22_19:37:35.589
1000006669447460500,1771756655689671900,2026-02-22_10:37:35.689,2026-02-22_19:37:35.689
1000006669547549000,1771756655789760400,2026-02-22_10:37:35.789,2026-02-22_19:37:35.789
1000006669647667700,1771756655889879100,2026-02-22_10:37:35.889,2026-02-22_19:37:35.889
1000006669747757100,1771756655989968500,2026-02-22_10:37:35.989,2026-02-22_19:37:35.989
1000006669847865500,1771756656090076900,2026-02-22_10:37:36.090,2026-02-22_19:37:36.090
1000006669947982400,1771756656190193800,2026-02-22_10:37:36.190,2026-02-22_19:37:36.190
1000006670048114300,1771756656290325700,2026-02-22_10:37:36.290,2026-02-22_19:37:36.290
1000006670148227100,1771756656390438500,2026-02-22_10:37:36.390,2026-02-22_19:37:36.390
1000006670248335700,1771756656490547100,2026-02-22_10:37:36.490,2026-02-22_19:37:36.490
1000006670348426600,1771756656590638000,2026-02-22_10:37:36.590,2026-02-22_19:37:36.590
1000006670448526000,1771756656690737400,2026-02-22_10:37:36.690,2026-02-22_19:37:36.690
1000006670548652600,1771756656790864000,2026-02-22_10:37:36.790,2026-02-22_19:37:36.790
1000006670648742400,1771756656890953800,2026-02-22_10:37:36.890,2026-02-22_19:37:36.890
1000006670748851600,1771756656991063000,2026-02-22_10:37:36.991,2026-02-22_19:37:36.991
1000006670848979200,1771756657091190600,2026-02-22_10:37:37.091,2026-02-22_19:37:37.091
1000006670949088600,1771756657191300000,2026-02-22_10:37:37.191,2026-02-22_19:37:37.191
1000006671049185000,1771756657291396400,2026-02-22_10:37:37.291,2026-02-22_19:37:37.291
1000006671149290900,1771756657391502300,2026-02-22_10:37:37.391,2026-02-22_19:37:37.391
1000006671249901400,1771756657492112800,2026-02-22_10:37:37.492,2026-02-22_19:37:37.492
1000006671350009400,1771756657592220800,2026-02-22_10:37:37.592,2026-02-22_19:37:37.592
1000006671450144700,1771756657692356100,2026-02-22_10:37:37.692,2026-02-22_19:37:37.692
1000006671550259200,1771756657792470600,2026-02-22_10:37:37.792,2026-02-22_19:37:37.792
1000006671650352100,1771756657892563500,2026-02-22_10:37:37.892,2026-02-22_19:37:37.892
1000006671750476800,1771756657992688200,2026-02-22_10:37:37.992,2026-02-22_19:37:37.992
1000006671850575300,1771756658092786700,2026-02-22_10:37:38.092,2026-02-22_19:37:38.092
1000006671950686800,1771756658192898200,2026-02-22_10:37:38.192,2026-02-22_19:37:38.192
1000006672050805100,1771756658293016500,2026-02-22_10:37:38.293,2026-02-22_19:37:38.293
1000006672150910200,1771756658393121600,2026-02-22_10:37:38.393,2026-02-22_19:37:38.393
1000006672251010700,1771756658493222100,2026-02-22_10:37:38.493,2026-02-22_19:37:38.493
1000006672351148300,1771756658593359700,2026-02-22_10:37:38.593,2026-02-22_19:37:38.593
1000006672451260400,1771756658693471800,2026-02-22_10:37:38.693,2026-02-22_19:37:38.693
1000006672551389700,1771756658793601100,2026-02-22_10:37:38.793,2026-02-22_19:37:38.793
1000006672651470900,1771756658893682300,2026-02-22_10:37:38.893,2026-02-22_19:37:38.893
1000006672751578600,1771756658993790000,2026-02-22_10:37:38.993,2026-02-22_19:37:38.993
1000006672851771400,1771756659093982800,2026-02-22_10:37:39.093,2026-02-22_19:37:39.093
1000006672952312500,1771756659194523900,2026-02-22_10:37:39.194,2026-02-22_19:37:39.194
1000006673052416600,1771756659294628000,2026-02-22_10:37:39.294,2026-02-22_19:37:39.294
1000006673152513500,1771756659394724900,2026-02-22_10:37:39.394,2026-02-22_19:37:39.394
1000006673252636100,1771756659494847500,2026-02-22_10:37:39.494,2026-02-22_19:37:39.494
1000006673352755900,1771756659594967300,2026-02-22_10:37:39.594,2026-02-22_19:37:39.594
1000006673452856700,1771756659695068100,2026-02-22_10:37:39.695,2026-02-22_19:37:39.695
1000006673552986900,1771756659795198300,2026-02-22_10:37:39.795,2026-02-22_19:37:39.795
1000006673653097600,1771756659895309000,2026-02-22_10:37:39.895,2026-02-22_19:37:39.895
1000006673753270500,1771756659995481900,2026-02-22_10:37:39.995,2026-02-22_19:37:39.995
1000006673853395200,1771756660095606600,2026-02-22_10:37:40.095,2026-02-22_19:37:40.095
1000006673953665900,1771756660195877300,2026-02-22_10:37:40.195,2026-02-22_19:37:40.195
1000006674053770000,1771756660295981400,2026-02-22_10:37:40.295,2026-02-22_19:37:40.295
1000006674153869700,1771756660396081100,2026-02-22_10:37:40.396,2026-02-22_19:37:40.396
1000006674253970200,1771756660496181600,2026-02-22_10:37:40.496,2026-02-22_19:37:40.496
1000006674354064300,1771756660596275700,2026-02-22_10:37:40.596,2026-02-22_19:37:40.596
1000006674454153000,1771756660696364400,2026-02-22_10:37:40.696,2026-02-22_19:37:40.696
1000006674554250600,1771756660796462000,2026-02-22_10:37:40.796,2026-02-22_19:37:40.796
1000006674654365700,1771756660896577100,2026-02-22_10:37:40.896,2026-02-22_19:37:40.896
1000006674754459600,1771756660996671000,2026-02-22_10:37:40.996,2026-02-22_19:37:40.996
1000006674854552300,1771756661096763700,2026-02-22_10:37:41.096,2026-02-22_19:37:41.096
1000006674954648700,1771756661196860100,2026-02-22_10:37:41.196,2026-02-22_19:37:41.196
1000006675054731200,1771756661296942600,2026-02-22_10:37:41.296,2026-02-22_19:37:41.296
1000006675154829700,1771756661397041100,2026-02-22_10:37:41.397,2026-02-22_19:37:41.397
1000006675254927800,1771756661497139200,2026-02-22_10:37:41.497,2026-02-22_19:37:41.497
1000006675355027800,1771756661597239200,2026-02-22_10:37:41.597,2026-02-22_19:37:41.597
1000006675455149000,1771756661697360400,2026-02-22_10:37:41.697,2026-02-22_19:37:41.697
1000006675555258300,1771756661797469700,2026-02-22_10:37:41.797,2026-02-22_19:37:41.797
1000006675655416000,1771756661897627400,2026-02-22_10:37:41.897,2026-02-22_19:37:41.897
1000006675755582900,1771756661997794300,2026-02-22_10:37:41.997,2026-02-22_19:37:41.997
1000006675855621800,1771756662097833200,2026-02-22_10:37:42.097,2026-02-22_19:37:42.097
1000006675955735100,1771756662197946500,2026-02-22_10:37:42.197,2026-02-22_19:37:42.197
